id,name,category,dest,area,country,region,email,phone,website,address,lat,lng,hygiene,rating,source,channel,priority,status,email_status,segment_reason
be7da99b1b1dce9bc40a,Adels Takeaway,Street food,bath,Bath,GB,UK,info@adelstakeaway.co.uk,+441225446455,http://www.adelstakeaway.co.uk/,34 Shaftesbury Road BA2 3LJ Bath,51.37669,-2.37746,3,,osm,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
3c879d5f8059123f848b,Alice Park,Café,bath,Bath,GB,UK,hello@alicepark.co.uk,+441225465613,https://linktr.ee/aliceparkcafe,"Gloucester Rd, Bath, BA1 7BL",51.39787,-2.34079,5,,overture,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
b24dcc50cf6ae6829fa4,Bath on the Beach,Bar,bath,,GB,UK,hello@bathonthebeach.co.uk,+441225436888,https://www.bathonthebeach.co.uk/,Royal Avenue BA1 2NR,51.38478,-2.36586,2,,osm,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
90965ce8399e80625ace,Bathen House,Guesthouse,bath,,GB,UK,info@bathenhouse.co.uk,+441225805549,https://www.bathenhouse.co.uk/,Newbridge Hill BA1 3QA,51.38821,-2.39535,5,,osm,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
29ac731131a72a82a4ce,Bear Inn,Gastropub,bath,Bath,GB,UK,info@bearbath.co.uk,+441225432100,http://www.bearbath.co.uk,"8 Wellsway, Bath, BA2 4",51.37379,-2.36666,5,,overture,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
58fa809c7a25fed1bdf9,Best of British,Street food,bath,,GB,UK,info@bestofbritishdeli.co.uk,+441225448055,http://www.bestofbritishdeli.co.uk/,12 Broad Street BA1 5LJ,51.3845,-2.36059,5,,osm,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
709fe761cfe22ea9c5f1,Bijou Bikeworks,Bicycle Shop,bath,Bath,GB,UK,info@bijoubikeworks.com,+441225251536,http://bijoubikeworks.com/,"Unit 1 South Building, River View Court, Victoria Bridge Rd, Bath, BA1 3FA",51.3839,-2.37316,4,,overture,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
2e3def2b642f4519f15b,Bikano’s Indian Cuisine,Restaurant,bath,Widcombe,GB,UK,info@bikanos.co.uk,+441225533591,https://bikanos.co.uk/,25 BA2 4LD Bath,51.37662,-2.35407,5,,osm,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
9a4a96705e4866123c63,Blaax Coffee Co,Café,bath,,GB,UK,hello@blaaxcoffee.co.uk,+447802711369,,7 Cork Place BA1 3BB,51.38537,-2.38025,4,,osm,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
4be7193eee697cbf4c20,Black Fox,Bar,bath,,GB,UK,info@blackfoxbath.com,+441225442365,https://www.blackfoxbath.com/,47 Saint James's Parade BA1 1UQ,51.37997,-2.36148,5,,osm,email,1,new,ok,"GB: role address at a business — corporate subscriber, lawful with sender identity + working opt-out (PECR reg.22 / SI 336/2011 reg.13)"
